nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
Smith,Cody,0.9999999999999999,-2.2801781655090743,0.3075980392156863,F,non,master,Bretagne,non,0.37280366692131395,marié,0.8,0.49,0.14571948998178497,,0.0
Stein,Alicia,0.7368421052631579,-0.5934426314422432,0.616421568627451,H,oui,master,Île-de-France,oui,0.3955309396485867,,0.4,0.41,,1.0,0.8319606877060007
Cummings,Scott,0.45614035087719296,-2.0450574546997573,0.3517156862745098,F,non,bac+2,Hauts-de-France,oui,0.6978609625668449,célibataire,,0.76,,0.5190110867944494,0.25960891009158815
Shepherd,Elizabeth,0.05263157894736842,1.0115117858213494,0.241421568627451,F,oui,bac+2,Occitanie,non,0.089572192513369,marié,,0.02,,0.10841201510305187,0.0
Crawford,Joseph,0.19298245614035092,0.8172816334136531,0.5772058823529412,H,non,bac,Île-de-France,oui,0.5005729564553094,célibataire,0.2,0.72,0.7304189435336975,0.5190110867944494,0.1674473370869963
Bailey,Victoria,0.12280701754385964,-0.39921247903454693,0.6544117647058822,F,non,master,Occitanie,non,0.5508021390374331,divorcé,,0.65,0.6010928961748633,1.0,0.0
Beard,Joshua,0.8771929824561403,1.5737569638436264,0.3345588235294118,F,oui,aucun,Auvergne-Rhône-Alpes,oui,0.3409090909090909,célibataire,0.2,0.21,0.8961748633879781,1.0,0.05686869558601969
Patton,Debbie,0.15789473684210525,-1.2579142054685706,0.2855392156862745,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,0.3787242169595111,,0.4,0.99,0.6666666666666666,0.04122459777302133,0.6590008417484223
Gonzalez,Kara,0.9473684210526315,-1.3090274034705958,0.428921568627451,F,non,bac,Hauts-de-France,oui,0.3754774637127578,veuf,,0.16,0.912568306010929,,0.11682429308914344
Mayer,Rebecca,0.9473684210526315,-0.797895423450344,0.31495098039215685,F,oui,doctorat,Bretagne,non,0.4171122994652406,veuf,,0.78,,0.5190110867944494,0.37266535561054426
Miller,Kevin,0.29824561403508765,0.8786174710160828,0.5061274509803922,H,oui,aucun,Hauts-de-France,oui,0.7148586707410237,veuf,0.4,0.02,0.10746812386156646,1.0,0.35290278437291944
Barber,Adam,0.45614035087719296,-1.54414811427991,0.4693627450980392,F,non,bac,Occitanie,oui,0.33708938120702825,,,0.22,,1.0,0.1583113375116756
Jackson,Kelly,0.08771929824561403,-1.6974877082859856,0.5600490196078433,H,oui,master,Provence-Alpes-Côte d’Azur,non,0.4879679144385027,célibataire,,0.35,0.15482695810564662,,0.03317705151320628
Warren,Paul,0.42105263157894735,0.07102894258408421,0.7083333333333335,F,oui,doctorat,Île-de-France,non,0.1342627960275019,,,0.38,,,0.2555420628406373
Koch,Dylan,0.7719298245614034,-0.4809935958377855,0.6973039215686274,F,non,aucun,Corse,non,0.7333842627960275,célibataire,0.4,0.7,0.7249544626593806,0.13466919987494289,0.0
Dawson,Mariah,0.08771929824561403,0.030138384182466376,0.7659313725490198,F,non,aucun,Corse,oui,0.22459893048128343,marié,,0.04,0.6502732240437158,1.0,0.0
Elliott,Madison,0.08771929824561403,0.08125158218449156,0.2144607843137255,H,oui,bac+2,Bretagne,oui,0.005920550038197095,divorcé,0.2,0.96,,,0.0
Guzman,Wanda,0.07017543859649122,-1.237468926267759,0.031862745098039214,H,non,bac+2,Bretagne,oui,0.23548510313216192,,,0.64,,0.1738188114763955,0.15009979772284582
Miller,Matthew,0.33333333333333337,-0.3889898394341425,0.6862745098039216,F,oui,bac,Île-de-France,oui,0.42838044308632545,divorcé,1.0,0.49,,,0.4151431603095965
Kennedy,Matthew,0.15789473684210525,-0.961457657056824,0.5183823529411765,F,oui,doctorat,Occitanie,oui,0.0,veuf,0.4,0.23,,,0.3579560823243149
Ward,Sharon,0.543859649122807,-1.3396953222718093,0.4828431372549019,H,non,bac+2,Corse,oui,0.23128342245989303,veuf,1.0,0.53,,,0.0
Gomez,Emma,0.719298245614035,0.2652590949917805,0.5036764705882353,H,non,doctorat,Hauts-de-France,oui,0.5725744843391902,marié,,0.86,0.06375227686703089,0.08223371251292658,0.29477332468007467
Spears,Tonya,0.4035087719298246,0.7559457958112235,0.6470588235294119,H,oui,bac+2,Occitanie,oui,0.2639419404125286,veuf,1.0,0.2,,,0.7204148725132853
Mays,Amy,0.4736842105263158,-0.797895423450344,0.20710784313725494,F,non,bac,Hauts-de-France,oui,0.11153552330022919,veuf,0.8,0.98,0.9471766848816029,1.0,0.0
Briggs,Amy,0.9649122807017544,-1.104574611462495,0.4644607843137255,H,non,master,Hauts-de-France,non,0.35236822001527884,veuf,,0.86,0.08378870673952632,,0.0
Quinn,Cindy,0.4385964912280701,-0.8285633422515574,0.33700980392156865,H,non,aucun,Occitanie,oui,0.42780748663101603,divorcé,0.8,0.1,0.3387978142076502,0.11243212043962386,0.1591395418886194
Mcguire,Paige,0.7368421052631579,-0.4298803978357603,0.4325980392156863,H,oui,aucun,Bretagne,non,0.2299465240641711,divorcé,,0.3,,0.5190110867944494,0.0
Holder,Henry,0.6842105263157895,0.32659493259421013,0.31495098039215685,F,non,aucun,Auvergne-Rhône-Alpes,oui,0.07085561497326202,veuf,,0.47,0.7395264116575592,,0.0
Ross,Patrick,0.8070175438596491,0.13236478018651676,0.5147058823529412,H,non,master,Hauts-de-France,oui,0.3989686783804431,veuf,,0.7,,,0.5038544435636735
Edwards,Logan,0.543859649122807,1.21596457782945,0.5355392156862746,F,non,doctorat,Corse,oui,0.11974789915966387,marié,,0.22,0.965391621129326,,0.12791656223991538
Wall,Jason,0.8771929824561403,1.185296659028234,0.6397058823529413,H,non,master,Hauts-de-France,oui,0.1959511077158136,,,0.49,0.10746812386156646,,0.2141634934686182
Gordon,George,0.08771929824561403,-0.7365595858479115,0.16666666666666663,H,non,bac,Bretagne,non,0.2477081741787624,divorcé,0.2,0.04,0.5373406193078324,0.09056155455616748,0.0
Garrison,Richard,0.38596491228070173,-1.4930349162778849,0.5551470588235294,F,non,aucun,Auvergne-Rhône-Alpes,oui,0.317990832696715,marié,0.2,0.84,0.9945355191256829,0.12335922656982756,0.0
Patterson,Amy,0.9473684210526315,0.11191950098570494,0.38235294117647056,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,0.41558441558441556,célibataire,,0.46,,0.5190110867944494,0.24599971169242554
Bryant,Stephanie,0.8771929824561403,-0.9205670986552033,0.420343137254902,F,non,master,Bretagne,oui,0.3069136745607334,divorcé,1.0,0.84,,0.10427358649383131,0.21526468469170054
Robbins,Ashley,0.24561403508771928,-0.6343331898438611,0.573529411764706,H,non,doctorat,Corse,oui,0.29851031321619553,divorcé,,0.38,,0.12024434236790843,0.14148536672320702
Crawford,Amy,0.5263157894736842,1.9008814310565865,0.6433823529411766,F,oui,master,Normandie,oui,0.15087853323147443,divorcé,1.0,0.49,0.0564663023679417,1.0,0.1982337864110943
Cross,Kelly,0.9999999999999999,-0.5832199918418359,0.4497549019607844,F,non,aucun,Bretagne,oui,0.15527119938884643,divorcé,,0.85,0.9198542805100182,0.15926985882975397,0.11715661916402045
Clark,Scott,0.6842105263157895,0.10169686138530047,0.12377450980392152,F,non,aucun,Bretagne,non,0.10103132161955693,marié,0.6000000000000001,0.52,,1.0,0.0
Norman,Paige,0.9999999999999999,0.5514930038031227,0.6102941176470589,F,oui,aucun,Occitanie,oui,0.35561497326203206,divorcé,0.8,0.39,0.34790528233151174,0.5190110867944494,0.0
Stout,Stephanie,0.7719298245614034,0.8581721918152738,0.4607843137254902,F,oui,aucun,Corse,oui,0.6178380443086325,divorcé,,0.4,,,0.0
Reeves,Matthew,0.33333333333333337,0.17325533858813458,0.6556372549019609,F,non,bac,Île-de-France,non,0.35886172650878534,marié,,0.21,0.34061930783242256,,0.0
Thomas,Debra,0.7894736842105262,0.019915744582059015,0.2279411764705882,H,non,master,Auvergne-Rhône-Alpes,oui,0.3189457601222307,célibataire,,0.15,,0.12482143286597244,0.41226183495996266
Weiss,Allison,0.5789473684210525,-1.9837216170973277,0.6372549019607844,F,oui,doctorat,Hauts-de-France,oui,0.5448815889992361,,,0.86,,,0.7451085770299626
Delgado,Tristan,0.22807017543859642,0.7048325978091983,0.5245098039215687,H,non,doctorat,Occitanie,non,0.20989304812834225,,,0.35,,0.5190110867944494,0.0
Parks,Wyatt,0.22807017543859642,-0.0005295346187498973,0.2757352941176471,H,oui,doctorat,Île-de-France,oui,0.2509549274255157,divorcé,,0.07,,,0.9727784734953508
Gonzalez,Theresa,0.05263157894736842,0.25503645539137604,0.5625,F,oui,bac+2,Hauts-de-France,oui,0.020817417876241404,célibataire,0.6000000000000001,1.0,,0.10763858493061734,0.0
Williams,Kathryn,0.03508771929824561,1.0115117858213494,0.5428921568627452,F,oui,bac,Auvergne-Rhône-Alpes,oui,0.5408708938120703,célibataire,1.0,0.03,0.6557377049180327,,0.36527771120125924
Holland,Jeremy,0.6666666666666666,-0.9001218194543944,0.769607843137255,H,non,doctorat,Normandie,oui,0.3254392666157372,,,0.81,,0.5190110867944494,0.6183015083742168
Ritter,Carla,0.42105263157894735,-0.31743136223130547,0.6899509803921569,H,oui,aucun,Auvergne-Rhône-Alpes,oui,0.49637127578304047,divorcé,0.4,0.73,,,0.3509965872366692
Brown,Kimberly,0.6491228070175438,1.2977456946326886,0.5588235294117647,F,non,doctorat,Auvergne-Rhône-Alpes,non,0.242742551566081,,0.0,0.09,0.0018214936247722413,0.5190110867944494,0.0
Figueroa,Alison,0.12280701754385964,-1.4010311598742389,0.6519607843137256,F,non,master,Bretagne,oui,0.9417494270435448,veuf,,0.29,0.3734061930783241,0.5190110867944494,0.6952840077071134
Robinson,Lauren,0.8596491228070174,0.6230514810059569,0.5637254901960785,H,non,doctorat,Île-de-France,oui,0.47345301757066466,veuf,0.8,0.56,0.13843351548269578,,0.762500780385366
Gardner,Adam,0.543859649122807,1.0626249838233746,0.4509803921568628,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,0.5141329258976318,veuf,,0.35,,0.09783603087948822,0.0
Preston,Jocelyn,0.5087719298245613,-0.16409176822522992,0.4607843137254902,F,non,bac+2,Bretagne,oui,0.6449579831932774,divorcé,0.8,0.69,,0.11311801062985499,0.6568495707284181
Mays,Hector,0.8771929824561403,-0.08231065142199136,0.7879901960784315,H,oui,master,Provence-Alpes-Côte d’Azur,non,0.31092436974789917,célibataire,,0.18,,,0.0
Peters,Kenneth,0.017543859649122806,-1.7486009062880108,0.3247549019607844,H,oui,aucun,Île-de-France,oui,0.2429335370511841,divorcé,0.6000000000000001,0.42,,1.0,0.30555128066446946
Johnson,Tiffany,0.8245614035087719,0.6946099582087938,0.3713235294117647,H,oui,bac,Île-de-France,non,0.8940030557677617,veuf,0.8,0.56,,1.0,0.3670006960780775
Flores,Kayla,0.9999999999999999,-1.0227934946592536,0.45710784313725494,F,oui,bac+2,Normandie,oui,0.619938884644767,,,0.73,,0.1344450590413891,0.4068037578512095
Monroe,Andrew,0.6140350877192983,0.8172816334136531,0.17524509803921573,H,oui,master,Normandie,oui,0.46829640947288004,célibataire,0.0,0.03,0.6010928961748633,0.14397537336764388,0.6124846470753702
Mckay,Tyrone,0.719298245614035,-1.8814952210932774,0.6017156862745098,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,0.0,célibataire,0.6000000000000001,0.38,,0.10271710637069814,0.0
Gentry,Anthony,0.03508771929824561,0.16303269898773012,0.724264705882353,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,0.0,célibataire,0.4,0.2,,0.12668189798225152,0.0
Gibbs,John,0.2807017543859649,0.7048325978091983,0.16911764705882348,F,oui,doctorat,Normandie,oui,0.26031321619556913,marié,0.8,0.92,,,0.3565362465794408
Williams,Jessica,0.631578947368421,-0.5729973522414314,0.6237745098039216,F,oui,aucun,Bretagne,oui,0.16482047364400304,marié,0.8,0.44,,1.0,0.0
Cook,Nicholas,0.9649122807017544,-1.0841293322616834,0.49264705882352955,F,oui,bac,Hauts-de-France,non,0.631398013750955,,,0.29,,,0.0
Hernandez,Kari,0.8596491228070174,-0.5218841542394063,0.4375000000000001,F,non,bac,Île-de-France,oui,0.08613445378151262,célibataire,,0.35,0.052823315118396996,0.5190110867944494,0.0
Barnes,Robert,0.12280701754385964,0.07102894258408421,0.6213235294117648,H,non,aucun,Normandie,non,0.0,,,0.26,,1.0,0.0
Jackson,Angela,0.8421052631578948,-1.8610499418924655,0.3566176470588235,H,non,master,Hauts-de-France,non,0.4033613445378151,célibataire,0.2,0.25,,0.1935076116495515,0.0
Gray,Eugene,0.8947368421052632,1.6044248826448397,0.5220588235294118,F,non,aucun,Occitanie,oui,0.08326967150496563,,0.4,0.28,,,0.0
Thomas,Anne,0.719298245614035,-0.16409176822522992,0.5330882352941178,H,oui,master,Bretagne,non,0.14343009931245226,marié,0.8,0.86,0.7468123861566484,0.12711286404848368,0.11191512839458614
Ramirez,Colleen,0.29824561403508765,-1.6054839518823396,0.7549019607843137,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.021772345301757076,veuf,1.0,0.95,,0.11709578894206488,0.0
Calhoun,Kyle,0.38596491228070173,0.3777081305962353,0.3970588235294118,F,oui,doctorat,Occitanie,oui,0.2671886936592819,,,0.31,0.021857923497267673,0.17409393713474905,0.5808148326724094
Phillips,Robin,0.8070175438596491,-1.3908085202738345,0.2904411764705882,H,non,aucun,Occitanie,non,0.19881588999236055,marié,0.2,0.33,,,0.0
Holder,Andrew,0.6491228070175438,-2.321068723910692,0.8100490196078431,F,oui,doctorat,Corse,oui,0.17952635599694422,marié,,0.06,0.6120218579234972,0.1292821240470407,0.8065090279291625
Mendoza,Kyle,0.5789473684210525,1.9928851874602325,0.45833333333333326,F,oui,aucun,Hauts-de-France,non,0.8487394957983193,marié,0.2,0.92,,1.0,0.0
House,Justin,0.4385964912280701,-0.8490086214523692,0.5098039215686274,H,non,doctorat,Bretagne,non,0.11516424751718869,marié,,0.69,,1.0,0.0
Washington,Natasha,0.3157894736842105,-0.13342384942401656,0.795343137254902,H,non,bac+2,Île-de-France,oui,0.28686019862490447,divorcé,0.0,0.23,0.6393442622950819,0.5190110867944494,0.21729854318402217
Fowler,Eric,0.9473684210526315,-0.8694539006531781,0.2193627450980392,H,oui,bac+2,Provence-Alpes-Côte d’Azur,non,0.7097020626432391,divorcé,,0.29,0.3205828779599271,1.0,0.0
Richardson,Sarah,0.08771929824561403,-0.34809928103252175,0.4607843137254902,H,non,master,Provence-Alpes-Côte d’Azur,oui,0.39763177998472116,marié,0.6000000000000001,0.83,,0.5190110867944494,0.265909646730712
Perry,Nicholas,0.8596491228070174,-1.452144357876264,0.4007352941176471,H,non,bac,Normandie,oui,0.06932773109243696,célibataire,,0.65,0.041894353369763104,1.0,0.0
Sullivan,Jason,0.14035087719298245,-0.4298803978357603,0.6678921568627452,H,non,master,Occitanie,non,0.6483957219251337,,,0.61,,,0.06814416288038584
Fox,Robert,0.9122807017543858,-0.0005295346187498973,0.4816176470588236,H,oui,doctorat,Île-de-France,oui,0.0,marié,,0.92,0.9034608378870673,0.09078473341189486,0.6052933968965485
Jones,Christina,0.8070175438596491,-0.8796765402535826,0.48774509803921573,F,non,aucun,Île-de-France,oui,0.5381970970206265,,1.0,0.61,,1.0,0.056763746281777064
Martin,Anna,0.543859649122807,0.2141458969897553,0.4779411764705883,F,non,master,Hauts-de-France,non,0.0,marié,,0.5,,0.5190110867944494,0.0
Tyler,Brandon,0.8947368421052632,0.347040211795022,0.26960784313725494,H,oui,bac+2,Île-de-France,non,0.25152788388082503,veuf,,0.15,0.0018214936247722413,1.0,0.0
Leach,Emily,0.07017543859649122,-0.08231065142199136,0.7843137254901962,H,non,doctorat,Normandie,oui,0.1382734912146677,divorcé,,0.23,,0.5190110867944494,0.2734107981558481
Bryant,Jennifer,0.017543859649122806,-1.237468926267759,0.3970588235294118,H,oui,master,Hauts-de-France,oui,0.3317417876241405,divorcé,,0.62,,1.0,0.0909316403459842
Martin,James,0.3508771929824561,-0.072088011821584,0.8186274509803924,H,oui,doctorat,Hauts-de-France,oui,0.5175706646294882,divorcé,,0.26,0.8724954462659381,1.0,0.7563083914165463
Lee,Laura,0.07017543859649122,0.3572628513954264,0.4007352941176471,H,oui,bac,Île-de-France,oui,0.05653170359052713,,0.6000000000000001,0.88,,,0.2638502778613036
Olson,Edward,0.7894736842105262,1.7168739182492976,0.5073529411764706,F,oui,aucun,Occitanie,oui,0.6464858670741024,divorcé,0.6000000000000001,0.5,,1.0,0.3899841358998139
Aguilar,Sarah,0.6666666666666666,0.009693104981654559,0.5539215686274511,F,oui,bac,Bretagne,non,0.07601222307104659,,,0.02,0.6010928961748633,,0.0
Sims,Joanne,0.5087719298245613,-0.9716802966572284,0.23529411764705888,H,non,aucun,Bretagne,oui,0.5886172650878534,divorcé,1.0,0.12,,0.10774247853586974,0.08270306659026821
Jackson,Mary,0.49122807017543857,0.39815340979704716,0.35539215686274517,H,oui,bac+2,Normandie,oui,0.2954545454545454,divorcé,,0.1,0.9708561020036429,0.1301382843125466,0.39532450305986955
Stewart,Sarah,0.543859649122807,1.001289146220945,0.17034313725490202,F,non,bac,Hauts-de-France,oui,0.5183346065699007,marié,,0.55,0.8888888888888887,0.06718260744089849,0.16759121189495002
Allen,Carrie,0.6666666666666666,1.0421797046225627,0.5355392156862746,F,non,master,Normandie,oui,0.0,célibataire,0.0,0.14,,,0.0
Myers,Gerald,0.5789473684210525,0.20392325738935085,0.5821078431372549,F,oui,aucun,Corse,non,0.578113063407181,marié,1.0,0.03,,0.10097977441619971,0.0
Torres,Bonnie,0.07017543859649122,-1.0125708550588493,0.5122549019607844,F,non,bac,Occitanie,non,0.3724216959511077,,0.4,0.86,0.8943533697632057,1.0,0.0
Martin,Diana,0.21052631578947367,0.20392325738935085,0.19852941176470584,F,oui,bac,Hauts-de-France,non,0.4570282658517953,célibataire,0.0,0.05,,0.11439936509463458,0.0
Burke,Christopher,0.6842105263157895,0.1937006177889464,0.7218137254901962,H,non,bac,Provence-Alpes-Côte d’Azur,non,0.7184873949579832,veuf,0.6000000000000001,0.89,,1.0,0.0
Smith,Joshua,0.5789473684210525,1.5021984866407894,0.4019607843137255,F,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,0.46333078686019863,veuf,,0.42,0.599271402550091,0.5190110867944494,0.901195064057786
Hill,Lauren,0.2807017543859649,0.040361023782870833,0.7034313725490196,H,non,master,Normandie,oui,0.362681436210848,,1.0,0.01,0.9435336976320582,0.5190110867944494,0.28722252930633974
Cline,Rachel,0.9298245614035087,-0.02097481381955881,0.547794117647059,H,non,bac+2,Bretagne,oui,0.15030557677616502,,0.4,0.63,0.9107468123861565,1.0,0.059149118185772384
Williams,Stephen,0.17543859649122806,0.837726912614462,0.5343137254901961,F,non,aucun,Hauts-de-France,oui,0.24216959511077157,,0.4,0.71,0.965391621129326,,0.0
Brown,Joshua,0.03508771929824561,-1.3294726826714047,0.4730392156862745,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,0.20225362872421693,,,0.79,,1.0,0.0
Gallagher,Sierra,0.8245614035087719,-0.797895423450344,0.6519607843137256,H,non,bac+2,Bretagne,oui,0.40718105423987777,divorcé,,0.57,,0.5190110867944494,0.28779506487278084
Griffin,John,0.7894736842105262,0.9910665066205376,0.7892156862745099,F,non,bac,Auvergne-Rhône-Alpes,oui,0.4388846447669977,marié,,0.9,,0.10122315480628172,0.36721294774518015
Maldonado,Briana,0.8596491228070174,-0.9921255758580374,0.5416666666666667,F,oui,bac+2,Occitanie,oui,0.5555767761650114,,,0.87,,,0.4654880369641852
Lopez,Mary,0.38596491228070173,0.030138384182466376,0.5539215686274511,H,oui,aucun,Hauts-de-France,non,0.5022918258212377,marié,,0.82,0.785063752276867,,0.0
Glover,James,0.9824561403508772,-0.09253329102239581,0.5772058823529412,F,oui,master,Hauts-de-France,oui,0.2671886936592819,veuf,,0.41,0.3570127504553734,0.5190110867944494,0.5192413449143249
Rhodes,Gloria,0.05263157894736842,-0.072088011821584,0.5490196078431373,F,non,bac,Auvergne-Rhône-Alpes,non,0.5622612681436211,marié,,0.23,0.9672131147540982,0.5190110867944494,0.0
Garcia,Alyssa,0.24561403508771928,-1.9939442566977321,0.45833333333333326,F,oui,master,Provence-Alpes-Côte d’Azur,oui,0.4016424751718869,veuf,,0.35,,1.0,0.7594094286772366
Davis,Tina,0.9999999999999999,1.5124211262411968,0.3602941176470589,F,non,master,Bretagne,non,0.6027501909854851,divorcé,,0.22,0.5355191256830601,1.0,0.06559018826360753
Colon,Mary,0.33333333333333337,-1.2272462866673544,0.46200980392156876,F,non,bac+2,Normandie,oui,0.6844919786096257,veuf,,0.52,0.8160291438979964,1.0,0.23192473570694466
Valdez,Kathy,0.10526315789473684,1.0524023442229702,0.8651960784313726,F,oui,aucun,Occitanie,oui,0.3449197860962567,divorcé,,0.23,0.9999999999999999,1.0,0.10364049057913562
Banks,Steven,0.5087719298245613,0.3572628513954264,0.571078431372549,F,non,bac+2,Bretagne,oui,0.35981665393430096,,,0.22,0.5245901639344263,0.5190110867944494,0.16178543474786267
